"","POS_mm","RghtLft","SECTION","volume","volume D","volume V","index","index D","index V","mb","set","src","position"
"3167",24,"right","medial",0.0002045,2.675e-05,0.00038825,2.4811,0.0117,4.9504,"MB18",2,"MB18-2","right medial"
"2842",24,"right","medial",0.00058675,0.0001735,0.00049575,2.619,1.1249,4.1131,"MB18",1,"MB18-1","right medial"
"4616",24,"right","medial",0.00328375,0.00126825,0.00349425,5.1574,3.9204,6.3945,"MB22",1,"MB22-1","right medial"
"2579",24,"right","proximal",0.00033975,4.15e-05,0.00048875,0.9913,1.0828,0.8999,"MB17",2,"MB17-2","right proximal"
"2041",24,"right","proximal",0.00329675,0.00054775,0.002916,5.2447,1.6031,8.8862,"MB14",2,"MB14-2","right proximal"
"3489",24.1,"left","distal",0.00036925,0.00017925,0.000214,1.9428,2.6363,1.2494,"MB19",1,"MB19-1","left distal"
"1141",24.1,"left","distal",0,0,0,0,0,0,"MB13",1,"MB13-1","left distal"
"1429",24.1,"left","distal",0,0,0,0,0,0,"MB13",2,"MB13-2","left distal"
"4975",24.1,"left","medial",0.000161,6.525e-05,0.00011675,1.6637,1.6365,1.6909,"MB22",2,"MB22-2","left medial"
"3168",24.1,"left","medial",0.000435,6.475e-05,0.00040275,3.155,0.1392,6.1708,"MB18",2,"MB18-2","left medial"
"4617",24.1,"left","medial",0.00271025,1.425e-05,0.003665,2.3835,0.0653,4.7018,"MB22",1,"MB22-1","left medial"
"2843",24.1,"left","medial",0.00286575,0.00033975,0.00267575,4.534,3.1113,5.9567,"MB18",1,"MB18-1","left medial"
"2580",24.1,"left","proximal",0.003467,0.000809,0.00287775,4.0073,2.6754,5.3392,"MB17",2,"MB17-2","left proximal"
"2042",24.1,"left","proximal",0.00759725,0.005159,0.00248775,6.888,8.0064,5.7695,"MB14",2,"MB14-2","left proximal"
"5328",24.1,"right","medial",2e-04,1e-04,1e-04,0.8334,1.3483,0.3185,"MB23",1,"MB23-1","right medial"
"5722",24.1,"right","medial",3e-04,0,4e-04,0.9293,0.5,1.3585,"MB23",2,"MB23-2","right medial"
"1709",24.1,"right","medial",7.225e-05,0,0.001875,2.0357,0,4.0713,"MB14",1,"MB14-1","right medial"
"4078",24.1,"right","proximal",0.001,2e-04,9e-04,5.1521,5.1584,5.1458,"MB21",1,"MB21-1","right proximal"
"4367",24.1,"right","proximal",0.0053,0.0016,0.0046,6.7126,4.0487,9.3766,"MB21",2,"MB21-2","right proximal"
"3788",24.1,"right","proximal",1.75e-05,2.5e-07,7.9e-05,0.8344,1.1949,0.4739,"MB19",2,"MB19-2","right proximal"
"2321",24.1,"right","proximal",0.00224525,0.001123,0.00112225,4.3012,5.0418,3.5607,"MB17",1,"MB17-1","right proximal"
"5723",24.2,"left","medial",2e-04,0,4e-04,0.7134,0.5,0.9267,"MB23",2,"MB23-2","left medial"
"5329",24.2,"left","medial",2e-04,2e-04,1e-04,0.5391,0.9307,0.1476,"MB23",1,"MB23-1","left medial"
"1710",24.2,"left","medial",0.00201675,0.00010125,0.00318625,4.2711,2,6.5423,"MB14",1,"MB14-1","left medial"
"4079",24.2,"left","proximal",0.0013,3e-04,0.0017,2.1114,1.0778,3.145,"MB21",1,"MB21-1","left proximal"
"4368",24.2,"left","proximal",0.0021,0.0011,0.0011,3.2729,3.9968,2.5491,"MB21",2,"MB21-2","left proximal"
"3789",24.2,"left","proximal",0.0002665,0.00013275,0.000171,1.1026,1,1.2052,"MB19",2,"MB19-2","left proximal"
"2322",24.2,"left","proximal",0,0,0,0,0,0,"MB17",1,"MB17-1","left proximal"
"3490",24.2,"right","distal",4.375e-05,1.55e-05,6.1e-05,0.5529,0.5,0.6058,"MB19",1,"MB19-1","right distal"
"1430",24.2,"right","distal",0.00307375,0.00153025,0.0015435,6.8014,7.4194,6.1834,"MB13",2,"MB13-2","right distal"
"1142",24.2,"right","distal",0,0,0,0,0,0,"MB13",1,"MB13-1","right distal"
"4976",24.2,"right","medial",1.925e-05,1.3e-05,3.225e-05,0.4652,0.0555,0.8749,"MB22",2,"MB22-2","right medial"
"3169",24.2,"right","medial",0.00020925,1e-05,0.00044825,2.1815,0.0044,4.3586,"MB18",2,"MB18-2","right medial"
"2844",24.2,"right","medial",0.0005415,0.00015825,0.00046225,2.4479,1.0655,3.8303,"MB18",1,"MB18-1","right medial"
"4618",24.2,"right","medial",0.0030765,0.00105375,0.0035795,5.0863,3.6447,6.5279,"MB22",1,"MB22-1","right medial"
"2581",24.2,"right","proximal",0.0003345,4.85e-05,0.00051,1.056,1.0954,1.0166,"MB17",2,"MB17-2","right proximal"
"2043",24.2,"right","proximal",0.00303725,0.0003845,0.00286725,4.1439,0.5455,7.7423,"MB14",2,"MB14-2","right proximal"
"1431",24.3,"left","distal",1e-06,0,3.9e-05,0.7414,1.3788,0.1039,"MB13",2,"MB13-2","left distal"
"1143",24.3,"left","distal",8.7e-05,3.525e-05,5.575e-05,0.2296,0.3183,0.1409,"MB13",1,"MB13-1","left distal"
"3170",24.3,"left","distal",0.00034,5.525e-05,0.000288,2.4905,0.1325,4.8486,"MB18",2,"MB18-2","left distal"
"3491",24.3,"left","distal",0.00045475,0.00023925,0.0002275,2.1823,3.178,1.1866,"MB19",1,"MB19-1","left distal"
"4977",24.3,"left","medial",7.775e-05,3.425e-05,5.825e-05,0.8392,0.7348,0.9436,"MB22",2,"MB22-2","left medial"
"4619",24.3,"left","medial",0.002834,3.5e-06,0.00374325,2.6205,0.2799,4.9611,"MB22",1,"MB22-1","left medial"
"2845",24.3,"left","medial",0.00292325,0.00040325,0.00263175,4.4646,3.31,5.6193,"MB18",1,"MB18-1","left medial"
"2582",24.3,"left","proximal",0.00379775,0.00099575,0.00302,4.4121,3.0172,5.8071,"MB17",2,"MB17-2","left proximal"
"2044",24.3,"left","proximal",0.00758875,0.00544725,0.00214725,6.5661,7.9157,5.2165,"MB14",2,"MB14-2","left proximal"
